Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
บะหมี่หลานโจว ห้วยขวาง,13.778661999999999,100.57673439999999,Thai,Huai Khwang,4.3,605,฿,"247, ปาก ถ. ประชาราษฎร์บำเพ็ญ แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJd8XFerad4jAR44VCjzYM_hU
ข้าวหมูแดงนครสนุก สี่แยกวรจักร,13.7478065,100.5074379,Thai,ป้อมปราบศัตรูพ่าย,4.4,544,฿,"ถ. หลวง Khwaeng Pom Prap, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJfR9ITj2Z4jAROm2gmLmsDbg
ชอบแกง ข้าวที่ชอบแกงที่ใช่,13.7525754,100.68710279999999,Thai,ทับช้าง,4.7,429,฿,"เลขที่ 18/1 ปตท ขาออก Srinagarindra - Rom Klao Rd, Thap Chang, Khet Saphan Sung, Krung Thep Maha Nakhon 10250, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJe6o1d6BhHTERSuofUEgd-70
ข้าวหมูแดงเลิศรสเจ๊โส่ย,13.7413265,100.523297,Thai,ปทุมวัน,4.4,529,฿,"198 ซอย จุฬาฯ 18 Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJC_AesC6Z4jARBZZTQ2fKYnM
บ้านเพื่อน เอกมัย (ทองหล่อ)Baanpuen Ekkamai,13.738,100.5844776,Thai,Sukhumvit,4.4,497,฿฿,"ตลาดอินดี้ 916 Soi Thong Lo, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJg_GbiLKf4jARmDOdm_LTLFw
ร้านอาหารบ้านสุขนิยม รัชดา 32,13.817534799999999,100.5812134,Thai,Ratchada,4.5,444,฿฿,"26 Soi Sannibat Thetsaban 1, Khwaeng Chan Kasem, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ_bmYsK6d4jARtvlrLehWUqg
ข้าวมันไก่นำโชค บางเขน,13.8753016,100.59936689999999,Thai,บางเขน,4.9,328,฿,"44/813 อนุสาวรีย์ Khet Bang Khen, Krung Thep Maha Nakhon 10220, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJQ2-XZuyD4jARy69czKJykUc
แม่ช้อย ดอยหลวง นนทบุรี,13.8581864,100.49536719999999,Thai,Bangkok,4.5,431,฿฿,"ตรงข้าม, 760 Rewadee Road, Tambon Talat Kwan, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi 11000, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJB6qgxrKE4jARJu4K5gDDP7Q
จารุวรรณข้าวมันไก่,13.712846899999999,100.5029642,Thai,Khlong San,4.4,413,฿,"1484 Charoen Nakhon Rd, Khwaeng Bang Lamphu Lang, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJPQvtypSY4jARx4dvpNfx9Qw
โอชาม ข้าวต้มแห้ง เอกมัย,13.734737899999999,100.5875712,Thai,Ekkamai,4.4,333,฿฿,"281/1-2 ซอยสุขุมวิท63 ถนนสุขุมวิท พระโขนงเหนือ Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJt99M3r6f4jAR11iPdFJIEwo
ข้าวมันไก่​ มงคลชัย (ต้นตำรับ)​ เทเวศร์,13.7692284,100.5034666,Thai,ดุสิต,4.3,353,฿,"314 Thanon Samsen, Khwaeng Dusit, Khet Dusit, Krung Thep Maha Nakhon 10200, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJY6VqkGiZ4jAR6TAA29dNMQw
ร้านข้าวแกงบ้านผู้ใหญ่ลี,13.746675999999999,100.5021683,Thai,พระนคร,4.4,322,฿,"7 ถ. เจริญกรุง Khwaeng Wang Burapha Phirom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJR7ge-hmZ4jARtJIF81HrXAE
เจ๊หงษ์ ข้าวมันไก่,13.708582799999999,100.5154065,Thai,Bang Kho Laem,4.7,257,฿,"ระหว่างฟซอยจันทน์51-53 ติดถนนใหญ่ตรงข้าม แยกวัดลุ่ม Khwaeng Wat Phraya Krai, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10160, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJOYLKcH6Z4jARv1iSah9APNY
Arvie พระราม3,13.691951900000001,100.542875,Thai,Yan Nawa,4.8,234,฿฿,"176 Nonsi 20, Khwaeng Chong Nonsi, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJxZzcHWef4jAR8Td1RyxL4V4
ข้าวหมูแดงปฐมเลิศรส ซอยรางน้ำ,13.759101,100.5420438,Thai,Ratchathewi,4.3,337,฿,"107/9 Thanon Rang Nam, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJa4XAObie4jARmAkhGC0zMQc
ต.โต้ง เตี๋ยวหมู,13.7767675,100.6758971,Thai,Saphan Sung,4.4,282,฿,"Saphan Sung, Bangkok 10240, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ36-xzBxjHTERkRkpYSqrLLg
ข้าวหมูแดง-หมูกรอบ เจ๊ดวง aka Red pork and crispy pork rice J'Duang,13.682000299999999,100.4804042,Thai,Chom Thong,4.3,304,฿,"Bang Mot, Chom Thong, Bangkok 10150, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJZ7tbZ4ai4jARj2306NHapUg
ข้าวมันไก่ตอนเจ๊เส่ย สูตรไหหลำ,13.8245119,100.5918928,Thai,Lat Phrao,4.3,303,฿,"764 Thanon Lat Phrao Wanghin, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJe3wlHAqd4jARE9nNOL4_f14
Do Nūa - La Villa Ari (3rd Floor),13.780062800000001,100.54530129999999,Thai,Phaya Thai,4.9,188,฿฿,"3rd Floor, 356 Phahon Yothin Road, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJzSGKcbqd4jARz2juHM1CBWU
ข้าวหมูแดง-หมูกรอบเจ๊ณี สาขาบางพลัด,13.794488,100.48871969999999,Thai,Bang Phlat,4.6,230,฿,"ติดวัดเพลงบางพลัด 1947 Soi Jaransanitwong 75, Khwaeng Bang Phlat, Khet Bang Phlat, Krung Thep Maha Nakhon 10700, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ80Oqk82b4jARxwWXMEfgKIs
บ้านยาย,13.8123942,100.59645019999999,Thai,Lat Phrao,4.6,228,฿฿,"1 Thanon Chok Chai 4, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJY31prqKd4jARgM8w7Bfz33M
ร้านดาวใต้,13.7558584,100.48022950000001,Thai,Bangkok Noi,4.5,235,฿,"508 26 Thanon Wang Lang, Khwaeng Siriraj, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJCRzy4qCZ4jARpKj7GeHKrYo
ข้าวแกงแม่ประนอม1974&น้ำผลไม้ปั่น,13.755087399999999,100.5013555,Thai,Phra Nakhon,4.6,218,฿,"138 Dinso Rd, Khwaeng Wat Bowon Niwet, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJDxdbiBOZ4jAR1gIVpfph_LU
คงประเสริฐ ข้าวหมูแดง หมูกรอบ,13.7370998,100.5134846,Thai,สัมพันธวงศ์,4.4,245,฿,"304-6 ซอย สุกร Thanon Mittaphap Thai-China, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJOfX-OSeZ4jARPG9joSc0XQM
Korkai Chicken Rice,13.7409856,100.52241819999999,Thai,Pathumwan,4.6,211,฿,"1636 Banthat Thong Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJOUOFVoiZ4jARyPxD1xHfmeE
ข้าวมันไก่ตอนสะพานเหล็ก อร่อยช่อง5,13.7465149,100.50423239999999,Thai,Yaowarat,4.5,224,฿,"402 Boriphat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJYQ_8zRmZ4jAR4WOf-cLAKFE
ครัวชาววิเสท,13.812724099999999,100.6042719,Thai,Bangkok,4.5,204,฿฿,"27 ซอย นาคนิวาส 37 แยก 2-9 Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJc9vkKgCd4jARC_04jCw3LKI
ข้าวแกง 3 ภาค,13.7662689,100.5018393,Thai,พระนคร,4.3,234,฿,"146/41 ถ. วิสุทธิกษัตริย์ Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJnxf-M2mZ4jARIh0nrh60vcg
ข้าวแกงไฮโซป้าแอ๋ว,13.7481236,100.4996931,Thai,Phra Nakhon,4.3,216,฿฿,"PFXX+6VW, Trok Wisut, Khwaeng Wat Ratchabophit, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ44UokRCZ4jARg-JS_I2_HPg
เฮียโก๋ ข้าวมันไก่ อร่อยเว่อร์,13.712581499999999,100.42879699999999,Thai,Phasi Charoen,4.3,215,฿,"744 Soi Phet Kasem 60/1, Khwaeng Bang Wa, Khet Phasi Charoen, Krung Thep Maha Nakhon 10160, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJv6mvefKX4jARPUYGPKPqeWI
ข้าวแกง ตี1,13.726135600000001,100.4943188,Thai,Khlong San,4.3,213,฿,"78 Lat Ya Rd, Khwaeng Khlong San, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ7c56m6GZ4jARBaGcZCZMOxs
เรือนแม่หลุย ฟอร์จูน ทาวน์,13.7579184,100.5650703,Thai,Din Daeng,4.4,193,฿฿,"G floor, Thanon Ratchadaphisek, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJeSMAs4ee4jARt60QNfAo1zE
จุ่มแซ่บ L A รัชดา,13.7683924,100.5906401,Isaan Thai,Ratchada,4.3,208,฿฿,"Thiam Ruam Mit Rd, Khwaeng Samsen Nok, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJYaAoyIee4jARj3yCtq8Wuhk
ก๋วยเตี๋ยวตำลึง นายฮิม,13.7701976,100.6422096,Thai,Bangkapi,4.5,177,฿,"147 Happy Land Sai 1 Rd, Khwaeng Khlong Chan, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJO2nHVIthHTERFUGuxCl-WGg
ร้านบ้านขมิ้น,13.7363176,100.6190261,Thai,Suan Luang,4.5,173,฿฿,"1144/9 Phatthanakan Rd, Khwaeng Suan Luang, Khet Suan Luang, Krung Thep Maha Nakhon 10250, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJO_q9Tn9kHTERvMhD7uHbFJk
ข้าวมันไก่เจ้เก้า หน้าวัดสะพานสูงบางซื่อ (เจ้าเก่าซ.จุฬา 22),13.798701,100.5329656,Thai,Bang Sue,4.3,200,฿,"Unnamed Road Khwaeng Bang Sue, Khet Bang Sue, Krung Thep Maha Nakhon 10300, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ458O45-d4jARP9TxWzM20TA
หมูปิ้งลุงอ้วน สีลม หมูปิ้งโบราณ สาทร,13.7183538,100.5377481,Thai,Silom,4.3,178,฿,"119, 37 Soi Rong Than, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJhzlZcCyf4jARJCBEMouQn6s
KIN SOMTUM   กิน ส้มตำ เหม่งจ๋าย,13.768723999999999,100.5947836,Thai,Wang Thonglang,4.5,138,฿฿,"540/3 Pracha Uthit Rd, Khwaeng Wang Thonglang, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJlzmj6Myf4jARWjDPvgjiXRM
ร้านลาบเป็ดอุดร,13.850567499999999,100.63747389999999,Isaan Thai,Bang Khen,4.5,107,฿,"24/1 Rarm Intra 34, Khwaeng Tha Raeng, Khet Bang Khen, Krung Thep Maha Nakhon 10220, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJwSXuTrliHTERbMjQsrior1E
จุ่มหม้อดินเอกมัย,13.7287736,100.5895822,Thai,Sukhumvit,4.6,91,฿฿,"86/2 Soi Charoen Mit, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJoXBudACf4jARKyAqBFmpTIA
ร้านลุงเหว่า,13.6919446,100.5999204,Thai,Ratchada,4.6,61,฿,"ซอย สยามชินวัตร Phra Khanong Tai, Khet Phra Khanong, Krung Thep Maha Nakhon 10260, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJh2gBefOf4jARmEpUlGYCaN0
