Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
IKKYU Yakinikudokoro,13.733961899999999,100.5796592,Yakiniku,คลองตัน,4.7,499,฿฿,"40 soi Thonglor 13 Sukhumvit 49 RD Klongton-Nua Wattana, แขวงคลองตัน เหนือ, กรุงเทพมหานคร 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJKXe8olSe4jARyrGWFNJD6Tk
ชาบูบ้านจันท์ สาขาเตาปูน,13.8106993,100.5311847,Hot Pot / Suki,Nonthaburi,4.5,559,฿,"351 ถ. กรุงเทพ - นนทบุรี Khwaeng Bang Sue, Khet Bang Sue, Krung Thep Maha Nakhon 10800, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJdyk7QXac4jAR7okeAihKAdc
SAN KYU YAKINIKU,13.7399495,100.5635087,Yakiniku,Watthana,4.3,628,฿฿,"28 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ8YNgTPue4jARJ68Q_BiQWAU
OKE หมูกะทะ & ชาบู,13.7702154,100.6219438,BBQ,Lat Phrao,4.9,382,฿฿,"244/3 ซอยลาดพร้าว122 พลับพลา Soi Ramkhamhaeng 65, Khwaeng Phlabphla, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJp72usiRhHTEROblO0-fLNBk
บุญหนุน หมูกระทะ พุทธบูชา บางมด,13.6528315,100.4829747,BBQ,ทุ่งครุ,4.9,375,฿฿,"ซอย พุทธบูชา 39 บางมด, Khet Thung Khru, Krung Thep Maha Nakhon 10140, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJJUjydhej4jARxCmjkZv5agY
เทรเชอร์ บีฟ ชาบู,13.7532315,100.5741686,Hot Pot / Suki,Huai Khwang,4.4,512,฿฿,"29 18-21 Rama IX Rd, Khwaeng Bang Kapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJvVcGfPWe4jARwLMaOHSMIEY
SAN KYU PREMIUM YAKINIKU,13.7370129,100.57374680000001,Yakiniku,Watthana,4.3,527,฿฿,"5 3 Soi Sukhumvit 39, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ0yRIaP-e4jAR1h-BJyI3TxQ
หมูหมึกกุ้ง หมูกระทะ Rooftop,13.7874027,100.5481662,BBQ,พญาไท,4.6,418,฿฿,"466/32 ชั้น 5, โครงการ โครงการ เดอะฮับ, Phahon Yothin Road, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJG9Kc2JSd4jARcsyngJnkJpQ
นิคุโระ เนื้อย่างเตาถ่านสไตล์ญี่ปุ่น,13.7954954,100.55017169999999,Yakiniku,Phaya Thai,4.7,357,฿฿,"1639/5-6 Phahon Yothin Road, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJHU_xcByd4jARwY4CR60WJE0
ชวนกินหมูกระทะ บรรทัดทอง,13.7434449,100.5231982,BBQ,Pathumwan,4.6,367,฿฿,"981 Banthat Thong Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJxQCIniGZ4jARduevNHdAAxo
เปรมสุข หมูกระทะ,13.7730497,100.5680503,BBQ,Din Daeng,4.8,304,฿,"84 Soi Prem Sombat, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJjfHfCACf4jARcE0zoGlED-I
Areeya X PROUD Rooftop อารียา x พราว รูฟท็อป หมูกระทะ,13.7888814,100.5683937,BBQ,ดินแดง,4.5,366,฿฿,"อินทรามระ 26/2 ถ. รัชดาภิเษก Ratchadaphisek, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJkeNDLrGd4jARxbCQac_M7Kw
Yakiniku Kemuri Japanese BBQ,13.7402828,100.5567097,Yakiniku,Watthana,4.9,270,฿฿,"155/8-9 Soi Sukhumvit 11/1, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJneucYqOf4jARDrhYqbfB5Mw
Gyu-Ya Yakiniku The Street,13.7702753,100.57243229999999,Yakiniku,Din Daeng,4.5,336,฿฿,"139 Thanon Ratchadaphisek, Khwaeng Din Daeng, Khet Din Daeng, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJE4YkvwCf4jARMO9wYCSzqvE
เอกมัยหมูกระทะ,13.7357654,100.5892865,BBQ,Watthana,4.6,274,฿฿,"392 Soi Om Sin Sena 3, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ7_g6IWCf4jARCB15EZJY77A
Lok Toi Hotpot and Gallery,13.762586899999999,100.6142004,Hot Pot / Suki,Bangkok,5.0,195,฿฿,"Lok Toi Hot Pot สโมสรหมู่บ้านธารารมณ์หัวหมาก Soi Ramkhamhaeng 43/1, Khwaeng Phlabphla, Khet Wang Thonglang, Krung Thep Maha Nakhon 10310, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ7x0R7NCf4jAR4V2TI4n_oCY
SUKIISM,13.725557499999999,100.5891996,Hot Pot / Suki,Watthana,4.6,92,฿฿,"672 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJyducUwCf4jARixAQsCygOiE
