Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
ซูมิเทอิ ยากินิคุ,13.7282762,100.5813921,Yakiniku,Watthana,4.6,433,฿฿฿,"Marche Thonglor, 2nd Floor Building B 144, Marche Thonglor Room, Number THL02LS205, แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJcxoFO6uf4jARIkN8Bsq20p0
ยากินิคุ โอนิคุ โตะ โกฮัง,13.720789199999999,100.5702481,Yakiniku,คลองเตย,4.5,439,฿฿฿,"115 ห้อง113, นิฮอนมาชิ, Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJbQmGQUKf4jARiB1UMFfUVmk
Maison Dunand,13.7228824,100.52745350000001,French Fine Dining,Bang Rak,4.8,342,฿฿฿,"55 Sathon Soi 10, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJP2w4zdmf4jARdiVjvr2ZPWk
Restaurant Coda Bangkok,13.7359882,100.5460214,Contemporary Fine Dining,Pathumwan,4.7,364,฿฿฿,"130-132 Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJr81GL1ef4jARIBWQ8vluIr4
"Elements, Inspired by Ciel Bleu",13.742837999999999,100.54779300000001,French Japanese Fine Dining,Pathumwan,4.7,340,฿฿฿,"57 Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ5-kost6e4jARu60oSMCaKS4
Ginza Sushi Ichi BKK,13.744806299999999,100.54059269999999,Japanese Omakase,Pathumwan,4.6,356,฿฿฿,"3rd Floor,999 Gaysorn Centre Room 3F-08 Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJbXUt8DOf4jARorr_XaFh6NU
Mezzaluna,13.7219248,100.5170156,Innovative Fine Dining,Bang Rak,4.5,368,฿฿฿,"65th Floor State Tower Bangkok 1055 Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJmXuobsWY4jARc3EtJwWV21s
AKKEE Thai Delicacies and Tasting Counter,13.8984112,100.5151264,Thai Fine Dining,Nonthaburi,4.7,300,฿฿฿,"42 99, ตำบลบางตลาด อำเภอปากเกร็ด นนทบุรี 11120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJGVvkeXCF4jARp6rXqZlVM18
Chim by Siam Wisdom,13.7891696,100.5185558,Thai Fine Dining,Bangkok,4.4,332,฿฿฿,"315 Soi Ongkharak 13, Khwaeng Thanon Nakhon Chai Si, Khet Dusit, Krung Thep Maha Nakhon 10300, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJg3htxvue4jARtGnzcjPrWnU
ÉPICURIEN FRENCH BAKERY (W District),13.7142476,100.5933191,Bakery,Sukhumvit,4.8,248,฿,"W District Sukhumvit 71 Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJew69NgCd4jAR96M_EWewmNA
