Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
Sea down PLZ restaurant,13.7303625,100.652919,Other,Prawet,4.8,167,฿฿,"เลขที่46พัฒนาการ ( อยู่ระหว่าง ร้านอยู่ติดถนนใหญ่เลยไม่ต้องเข้า 66 ซอย พัฒนาการ 64 ประเวศ Khet Prawet, Krung Thep Maha Nakhon 10250, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJITUQMABhHTERxoxVn1W1tOM
อาเล็กโภชนา พุทธมณฑลสาย3,13.736187,100.3635489,Other,Bang Khae,4.5,206,฿,"P9P7+FCW, Bang Phai, Bang Khae, Bangkok 10160, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ6xoUWYKX4jARZqIx5LVuGxM
the key room 72,13.7836389,100.5441207,Other,Ari,4.5,184,฿฿,"19/2 Soi Ari 4 Nua, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJKaTJ_CSd4jARzDiRwxuKuu0
Ciao Tutti,13.8091867,100.6197945,Other,Bangkapi,4.8,130,฿฿,"Chic Republic, 90 Pradit Manutham Rd, Khwaeng Khlong Chan, Khet Bang Kapi, Krung Thep Maha Nakhon 10240, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ0cUXf8ZjHTER2_zf0dO5i4A
Kaomangkorn,13.666919499999999,100.63645190000001,Other,Bangna,4.5,150,฿฿,"1328 Thanon Bang Na-Trat Frontage, Khwaeng Bang Na, Khet Bang Na, Krung Thep Maha Nakhon 10260, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJhUU93TlfHTER5aD9SurnSL0
หอมด่วน สีลม,13.728656899999999,100.53520499999999,Other,Bang Rak,4.3,172,฿,"177 Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJu6T5b3Kf4jARoDjdwa19BPA
อังกี่,13.7311921,100.50571699999999,Other,Sathorn,4.7,109,฿฿,"457 Thanon Somdet Chao Phraya, Klongsan, Krung Thep Maha Nakhon 10600, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJXVRDDqqZ4jARdqaGRBUACvo
ร้านเพ็ญ ศรีนครินทร์,13.620712399999999,100.6242201,Other,Sukhumvit,4.5,118,฿฿,"2122/53 ถนนศรีนครินทร์ ต.เทพารักษ์ อ.เมือง เทพารักษ์ Tambon Thepharak, เมือง Chang Wat Samut Prakan 10270, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJzVZxPKeg4jAR552hgKsVGcg
ปัญญาไก่มะระ สีลม,13.728879599999999,100.53578209999999,Street Food,Silom,4.6,95,฿,"PGHP+H83, Thanon Sala Daeng, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ-80YvSqf4jARlz0Pmju0NIA
Serica Antipasti & Wine Bar,13.739380599999999,100.5802975,Other,Watthana,5.0,65,฿฿,"11, 10 Soi Saeng Ngoen, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ1TnoBwCf4jARlFPWMY0f_cY
uncle yod pork leg,13.7091963,100.600264,Other,On Nut,4.6,82,฿,"ตึกแถวริมถนน ปาก On Nut Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJB6r7irWf4jARcGHAW97l_TI
อมร Home Cooking,13.82653,100.59764,Other,Lat Phrao,4.7,76,฿฿,"RHGX+H29, Chok Chai 4 Soi 84 Yaek 2-1, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJgTr5FgCd4jARPwxJPick4z4
ครัวป้ายา ( Krua Pa Ya ),13.896584899999999,100.6876238,Other,Ekkamai,4.4,65,฿฿,"ครัวป้ายา 61 Soi Chatu Chot 20, Khwaeng Ao Ngoen, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJhXfem0p9HTER_hnr8kSZ0hM
